topic,word,pronunciation,word_type,meaning,example_en,example_vi,image_url,audio_url
146,decrease,/'di:kri:s/,v,làm giảm,A high population growth rate decreases economic development.,Tốc độ tăng trưởng dân số cao làm giảm sự phát triển kinh tế.,https://audio.tudienkala.com/data/cache/images/300x225/d/e/decrease1.jpg,https://audio.tudienkala.com/audio/d/e/decrease.mp3
146,depend,/dɪˈpend/,v,"dựa vào, phụ thuộc vào",I might not go. It depends on how tired I am.,Tôi có thể không đi. Nó phụ thuộc vào tôi mệt mỏi thế nào.,https://audio.tudienkala.com/data/cache/images/300x225/d/e/depend1.jpg,https://audio.tudienkala.com/audio/d/e/depend.mp3
146,destroy,/dɪˈstrɔɪ/,v,"tàn phá, phá hủy",We can't destroy the forests anymore.,Chúng ta không thể phá hủy các rừng nữa.,https://audio.tudienkala.com/data/cache/images/300x225/d/e/destroy1.jpg,https://audio.tudienkala.com/audio/d/e/destroy.mp3
146,diet,/ˈdaɪət/,n,"ăn kiêng, chế độ ăn uống",I am on a diet so I can’t eat meat.,Tớ đang ăn kiêng nên tớ không thể ăn thịt.,https://audio.tudienkala.com/data/cache/images/300x225/d/i/diet1.png,https://audio.tudienkala.com/audio/d/i/diet.mp3
146,different,/ˈdɪfərənt/,adj,khác,It's very different to what I'm used to.,Nó rất khác với cái mà tôi đã quen.,https://audio.tudienkala.com/data/cache/images/300x225/d/i/different1.png,https://audio.tudienkala.com/audio/d/i/different.mp3
146,difficult,/ˈdɪfɪkəlt/,adj,khó,This homework is very difficult.,Bài tập này là rất khó khăn.,https://audio.tudienkala.com/data/cache/images/300x225/d/i/difficult1.jpg,https://audio.tudienkala.com/audio/d/i/difficult.mp3
146,digital,/ˈdɪdʒɪtəl/,adj,"thuộc về số, kĩ thuật số",I bought a digital camera yesterday.,Hôm qua mình đã mua một chiếc máy ảnh kĩ thuật số.,https://audio.tudienkala.com/data/images_example/300x225/i/_/i_bought_a_ex1_56248d0b7f8b9a000de3cf59.jpg,https://audio.tudienkala.com/audio/d/i/digital.mp3
146,discuss,/dɪˈskʌs/,v,"thảo luận, tranh luận (một vấn đề gì)",They held a meeting to discuss the future of the company.,Họ đã tổ chức một cuộc họp để thảo luận về tương lai của công ty.,https://audio.tudienkala.com/data/cache/images/300x225/d/i/discuss2.jpg,https://audio.tudienkala.com/audio/d/i/discuss.mp3
146,disease,/dɪˈziːz/,n,"bệnh, bệnh tật",A fatty diet increases the risk of heart disease.,Chế độ ăn uống giàu chất béo làm tăng nguy cơ bệnh tim.,https://audio.tudienkala.com/data/cache/images/300x225/d/i/disease2.jpg,https://audio.tudienkala.com/audio/d/i/disease.mp3
146,dislike,/dɪˈslaɪk/,v,không thích,"Much as she disliked going to funerals (= although she did not like it at all), she knew she had to be there.",Hầu như cô không thích đi đến đám tang nhưng cô biết cô phải có mặt ở đó.,https://audio.tudienkala.com/data/images_example/300x225/m/u/much_as_sh_ex2_587728a17f8b9a41308b4665.jpg,https://audio.tudienkala.com/audio/d/i/dislike.mp3
146,divorced,/dɪˈvɔːst/,adj,li dị,Many divorced men remarry and have second families.,Nhiều người đàn ông ly dị đã tái hôn và có gia đình thứ hai.,https://audio.tudienkala.com/data/cache/images/300x225/d/i/divorced2.jpg,https://audio.tudienkala.com/audio/d/i/divorced.mp3
146,downstairs,/ˌdaʊnˈsteəz/,adv,xuống cầu thang,He rushed downstairs and burst into the kitchen.,Cậu ấy vội vã xuống cầu thang và xông vào nhà bếp.,https://audio.tudienkala.com/data/cache/images/300x225/d/o/downstairs1.png,https://audio.tudienkala.com/audio/d/o/downstairs.mp3
146,drop,/drɒp/,n,giọt,Mix a few drops of milk into the cake mixture.,Trộn một vài giọt sữa vào hỗn hợp bánh.,https://audio.tudienkala.com/data/cache/images/300x225/d/r/drop2.jpg,https://audio.tudienkala.com/audio/d/r/drop.mp3
146,drought,/draʊt/,n,nạn hạn hán,A drought caused most of the corn crop to fail.,Trận hạn hán đã khiến cho vụ ngô bị thất thu.,https://audio.tudienkala.com/data/cache/images/300x225/d/r/drought1.png,https://audio.tudienkala.com/audio/d/r/drought.mp3
146,economy,/ɪˈkɒnəmi/,n,nền kinh tế,This association focuses on improving member states' economy.,Tổ chức này tập trung vào việc cải thiện nền kinh tế của các nước thành viên.,https://audio.tudienkala.com/data/cache/images/300x225/e/c/economy2.jpg,https://audio.tudienkala.com/audio/e/c/economy.mp3
146,educate,/ˈedʒukeɪt/,v,"giáo dục, dạy",The programme educates people on the habits of animals.,Chương trình này dạy mọi người về các thói quen của các loài động vật.,https://audio.tudienkala.com/data/cache/images/300x225/e/d/educate2.jpg,https://audio.tudienkala.com/audio/e/d/educate.mp3
146,effect,/ɪˈfekt/,n,"hiệu quả, hiệu ứng",It had immediate effect.,Nó có hiệu quả nhanh chóng.,https://audio.tudienkala.com/data/cache/images/300x225/e/f/effect2.jpg,https://audio.tudienkala.com/audio/e/f/effect.mp3
146,electricity,/ɪˌlekˈtrɪsɪti/,n,điện,The electricity has been turned off.,Điện bị tắt mất rồi.,https://audio.tudienkala.com/data/cache/images/300x225/e/l/electricity1.jpg,https://audio.tudienkala.com/audio/e/l/electricity.mp3
146,employ,/ɪmˈplɔɪ/,v,thuê ai làm việc,For the past three years he has been employed as a firefighter.,"Trong ba năm qua, ông đã được thuê như là một lính cứu hỏa.",https://audio.tudienkala.com/data/cache/images/300x225/e/m/employ2.jpg,https://audio.tudienkala.com/audio/e/m/employ.mp3
146,employee,/ɪmˈplɔɪiː/,n,"nhân viên, người lao động",This company has about 200 employees.,Công ty này có khoảng 200 nhân viên.,https://audio.tudienkala.com/data/cache/images/300x225/e/m/employee1.png,https://audio.tudienkala.com/audio/e/m/employee.mp3
147,employer,/ɪmˈplɔɪər/,n,"chủ, người sử dụng lao động",They're very good employers.,Họ là những ông chủ rất tốt.,https://audio.tudienkala.com/data/cache/images/300x225/e/m/employer2.jpg,https://audio.tudienkala.com/audio/e/m/employer.mp3
147,energy,/ˈenədʒi/,n,"năng lượng, sức lực",I didn't even have the energy to get out of bed.,Tớ thậm chí đã không có đủ sức lực để ra khỏi giường ngủ.,https://audio.tudienkala.com/data/images_example/300x225/i/_/i_didnt_ev_ex1_56248cf57f8b9af80c012221.jpg,https://audio.tudienkala.com/audio/e/n/energy.mp3
147,engaged,/ɪnˈgeɪdʒd/,adj,"đã đính ước, đính hôn",Did they get engaged on Saturday?,Họ đã đính hôn vào ngày thứ bảy phải không?,https://audio.tudienkala.com/data/cache/images/300x225/e/n/engaged1.png,https://audio.tudienkala.com/audio/e/n/engaged.mp3
147,enjoy,/ɪnˈdʒɔɪ/,v,"yêu thích, thưởng thức",I really enjoyed watching that film.,Tôi thật sự rất thích xem bộ phim đó.,https://audio.tudienkala.com/data/cache/images/300x225/e/n/enjoy1.png,https://audio.tudienkala.com/audio/e/n/enjoy.mp3
147,entertainment,"/,entə'teinmənt/",n,"‹sự› giải trí, tiêu khiển",There was not entertainment for children of guests at the hotel.,Không có trò giải trí nào cho những vị khách trẻ em ở khách sạn.,https://audio.tudienkala.com/data/cache/images/300x225/e/n/entertainment2.jpg,https://audio.tudienkala.com/audio/e/n/entertainment.mp3
147,envelope,/ˈenvələʊp/,n,phong bì,I need an envelope to send this letter.,Tôi cần một phong bì để gửi lá thư này.,https://audio.tudienkala.com/data/cache/images/300x225/e/n/envelope1.png,https://audio.tudienkala.com/audio/e/n/envelope.mp3
147,environment,/ɪnˈvaɪrənmənt/,n,môi trường,We have to protect our environment.,Chúng ta phải bảo vệ môi trường của chúng tôi.,https://audio.tudienkala.com/data/cache/images/300x225/e/n/environment1.jpg,https://audio.tudienkala.com/audio/e/n/environment.mp3
147,error,/ˈerər/,n,"lỗi, sai lầm",There is no room for error in this job.,Không có chỗ cho sai sót trong công việc này.,https://audio.tudienkala.com/data/cache/images/300x225/e/r/error2.jpg,https://audio.tudienkala.com/audio/e/r/error.mp3
147,especially,/ɪˈspeʃəli/,adv,đặc biệt,"I love Rome, especially in the spring.","Tôi yêu Roma, đặc biệt là vào mùa xuân.",https://audio.tudienkala.com/data/cache/images/300x225/e/s/especially2.jpg,https://audio.tudienkala.com/audio/e/s/especially.mp3
147,excellent,/ˈeksələnt/,adj,"xuất sắc, ưu tú",She speaks excellent French.,Cô nói tiếng Pháp xuất sắc.,https://audio.tudienkala.com/data/cache/images/300x225/e/x/excellent1.png,https://audio.tudienkala.com/audio/e/x/excellent.mp3
147,explain,/ɪkˈspleɪn/,v,giải thích,It was difficult to explain the problem to beginners.,Thật khó để giải thích vấn đề này cho những người mới.,https://audio.tudienkala.com/data/cache/images/300x225/e/x/explain1.jpg,https://audio.tudienkala.com/audio/e/x/explain.mp3
147,explore,/iks'plɔ:/,v,"khảo sát, thăm dò, khám phá",Reading history books is like exploring the past.,Đọc cuốn sách lịch sử là như khám phá quá khứ.,https://audio.tudienkala.com/data/cache/images/300x225/e/x/explore1.jpg,https://audio.tudienkala.com/audio/e/x/explore.mp3
147,fail,/ˈfeɪ/,v,thất bại,I failed in my attempt to persuade her.,Tôi đã thất bại trong việc nổ lực thuyết phục cô ấy.,https://audio.tudienkala.com/data/cache/images/300x225/f/a/fail1.jpg,https://audio.tudienkala.com/audio/f/a/fail.mp3
147,fall,/fɔ:l/,n,mùa thu,Do you like fall?,Bạn có thích mùa thu không?,https://audio.tudienkala.com/data/cache/images/300x225/f/a/fall1.jpg,https://audio.tudienkala.com/audio/f/a/fall.mp3
147,famous,/ˈfeɪməs/,adj,nổi tiếng,Marie Curie is famous for her contributions to science.,Marie Curie nổi tiếng với những đóng góp cho khoa học.,https://audio.tudienkala.com/data/cache/images/300x225/f/a/famous1.jpg,https://audio.tudienkala.com/audio/f/a/famous.mp3
147,fee,/fiː/,n,"lệ phí, thù lao",He had a lot of trouble paying the tuition fee.,Ông ấy đã có rất nhiều khó khăn trong việc trả học phí.,https://audio.tudienkala.com/data/cache/images/300x225/f/e/fee1.jpg,https://audio.tudienkala.com/audio/f/e/fee.mp3
147,festival,/ˈfestɪvəl/,n,"đại hội, lễ hội, liên hoan",He had a chance to take part in the World Youth festival.,Anh ấy đã có một cơ hội để tham gia vào lễ hội Giới trẻ Thế giới.,https://audio.tudienkala.com/data/cache/images/300x225/f/e/festival1.png,https://audio.tudienkala.com/audio/f/e/festival.mp3
147,fever,/ˈfiːvə/,n,sốt,Aspirin should help reduce the fever.,Aspirin có thể giúp làm giảm sốt.,https://audio.tudienkala.com/data/cache/images/300x225/f/e/fever1.png,https://audio.tudienkala.com/audio/f/e/fever.mp3
147,final,/ˈfaɪnəl/,n,"trận, vòng chung kết",The players met in last year's final.,Các cầu thủ gặp nhau trong trận chung kết năm ngoái.,https://audio.tudienkala.com/data/cache/images/300x225/f/i/final2.png,https://audio.tudienkala.com/audio/f/i/final.mp3
147,finally,/ˈfaɪnəli/,adv,cuối cùng,We finally will all walk to the café for lunch.,Cuối cùng chúng ta sẽ cùng đi bộ tới quán cà phê để ăn trưa.,https://audio.tudienkala.com/data/cache/images/300x225/f/i/finally1.jpg,https://audio.tudienkala.com/audio/f/i/finally.mp3
147,flight,/flaɪt/,n,chuyến bay,The flight was postponed.,Chuyến bay bị hoãn.,https://audio.tudienkala.com/data/cache/images/300x225/f/l/flight1.jpg,https://audio.tudienkala.com/audio/f/l/flight.mp3
147,flow,/fləʊ/,v,chảy,Water always flows downhill.,Nước luôn luôn chảy xuống dốc.,https://audio.tudienkala.com/data/cache/images/300x225/f/l/flow1.jpg,https://audio.tudienkala.com/audio/f/l/flow.mp3
147,force,/fɔːs/,v,bắt buộc,He is forced to sign the contract.,Anh ta bị ép phải kí bản hợp đồng.,https://audio.tudienkala.com/data/images_example/300x225/h/e/he_is_forc_ex1_587728ab7f8b9a41308b469b.jpg,https://audio.tudienkala.com/audio/f/o/force.mp3
147,forecast,/fɔ:'kɑ:st/,v,"dự báo, dự đoán, đoán trước",Analysts forecast a strong economic outlook.,Các nhà phân tích dự báo một viễn cảnh kinh tế sung sức.,https://audio.tudienkala.com/data/cache/images/300x225/f/o/forecast1.png,https://audio.tudienkala.com/audio/f/o/forecast.mp3
147,forget,/fərˈɡet/,v,quên,"The waiter forgets bringing the rolls, annoying the customer.","Anh nhân viên phục vụ quên mang các ổ bánh mì, gây bực mình cho người khách.",https://audio.tudienkala.com/data/cache/images/300x225/f/o/forget1.png,https://audio.tudienkala.com/audio/f/o/forget.mp3
147,friendly,/'frendli/,adj,"thân thiện, thân mật",They are very friendly to me.,Họ rất thân thiện với tớ.,https://audio.tudienkala.com/data/cache/images/300x225/f/r/friendly1.png,https://audio.tudienkala.com/audio/f/r/friendly.mp3
147,friendship,/ˈfrendʃɪp/,n,tình bạn,Your friendship is very important to me.,Tình bạn của cậu rất quan trọng đối với tớ.,https://audio.tudienkala.com/data/cache/images/300x225/f/r/friendship1.jpg,https://audio.tudienkala.com/audio/f/r/friendship.mp3
147,funeral,/ˈfjuːnərəl/,n,lễ tang,The funeral will be held next Friday.,Lễ tang sẽ được tổ chức vào thứ Sáu tới.,https://audio.tudienkala.com/data/cache/images/300x225/f/u/funeral1.jpg,https://audio.tudienkala.com/audio/f/u/funeral.mp3
147,funny,/ˈfʌni/,adj,"hài hước, khôi hài",I like funny people. They often make me laugh a lot.,Tớ thích những người hài hước. Họ thường làm tớ cười rất nhiều.,https://audio.tudienkala.com/data/cache/images_kid/300x225/f/u/funny1.jpg,https://audio.tudienkala.com/audio/f/u/funny.mp3
147,future,/ˈfjuːtʃə/,n,tương lai,We'll come back to this in the near future.,Chúng ta sẽ trở lại vấn đề này trong tương lai gần.,https://audio.tudienkala.com/data/cache/images/300x225/f/u/future2.jpg,https://audio.tudienkala.com/audio/f/u/future.mp3
147,general,/ˈdʒenrəl/,n,"vị tướng, nhà chiến lược xuất sắc",It is said that general Vo Nguyen Giap is beloved not only by all Vietnamese people but many foreigners as well.,Đại tướng Võ Nguyên Giáp không những được yêu quí bởi tất cả người Việt Nam mà còn được yêu quí bởi cả nhiều người nước ngoài nữa.,https://audio.tudienkala.com/data/images_example/300x225/g/e/general_vo_ex1_56248cf57f8b9af80c0123fd.jpg,https://audio.tudienkala.com/audio/g/e/general.mp3
147,get,/get/,v,"có được, nhận được",I'm surprised when I get a gift from Dave.,Tôi ngạc nhiên khi nhận một món quà từ Dave.,https://audio.tudienkala.com/data/cache/images/300x225/g/e/get1.jpg,https://audio.tudienkala.com/audio/g/e/get.mp3
147,give,/ɡɪv/,v,"đưa, trao, cho",Please give your mother the letter.,Vui lòng đưa cho mẹ bạn lá thư.,https://audio.tudienkala.com/data/cache/images/300x225/g/i/give1.jpg,https://audio.tudienkala.com/audio/g/i/give.mp3
147,global,/ˈɡləʊbəl/,adj,toàn cầu,"At present, global warming became a serious issue.","Hiện tại, sự ấm lên toàn cầu trở thành một vấn đề nghiêm trọng.",https://audio.tudienkala.com/data/cache/images/300x225/g/l/global2.jpg,https://audio.tudienkala.com/audio/g/l/global.mp3
147,glue,/ɡluː/,n,keo hồ,He sticks to her like glue.,Anh ta dính vào cô như keo.,https://audio.tudienkala.com/data/cache/images/300x225/g/l/glue2.jpg,https://audio.tudienkala.com/audio/g/l/glue.mp3
147,goal,/goul/,n,"mục đích, mục tiêu",Employees are expected to analyze and evaluate their annual goals.,Các nhân viên được yêu cầu phân tích và đánh giá các mục tiêu hàng năm của họ.,https://audio.tudienkala.com/data/cache/images/300x225/g/o/goal2.png,https://audio.tudienkala.com/audio/g/o/goal.mp3
147,goods,/ɡʊdz/,n,hàng hóa,The goods readied for selling.,Hàng hóa đã sẵn sàng để bán.,https://audio.tudienkala.com/data/cache/images/300x225/g/o/goods1.jpg,https://audio.tudienkala.com/audio/g/o/goods.mp3
147,government,/ˈgʌv(ə)nˌm(ə)nt/,n,chính phủ,The government is urged to create more jobs.,Chính phủ bị hối thúc tạo thêm nhiều việc làm.,https://audio.tudienkala.com/data/cache/images/300x225/g/o/government1.jpg,https://audio.tudienkala.com/audio/g/o/government.mp3
147,grow,/ɡrəʊ/,v,"trồng, mọc",A lot of trees and flowers are grown in the Temple of Literature.,Rất nhiều cây và hoa được trồng trong Văn Miếu.,https://audio.tudienkala.com/data/cache/images/300x225/g/r/grow1.png,https://audio.tudienkala.com/audio/g/r/grow.mp3
147,habit,/ˈhæbɪt/,n,thói quen,Negative thinking can become a habit.,Suy nghĩ tiêu cực có thể trở thành một thói quen.,https://audio.tudienkala.com/data/cache/images/300x225/h/a/habit1.png,https://audio.tudienkala.com/audio/h/a/habit.mp3
147,habitat,/ˈhæbɪtæt/,n,môi trường sống,Can we have natural resources without destroying wildlife habitat?,Chúng ta có thể có nguồn tài nguyên thiên nhiên mà không phá hủy môi trường sống của động vật hoang dã hay không?,https://audio.tudienkala.com/data/cache/images/300x225/h/a/habitat1.jpg,https://audio.tudienkala.com/audio/h/a/habitat.mp3
147,happen,/'hæpən/,v,xảy ra,She happened to be out when I called.,Cô ấy đã ra ngoài khi tôi gọi.,https://audio.tudienkala.com/data/images_example/300x225/s/h/she_happen_ex1_581311d37f8b9a529d8b45bf.jpg,https://audio.tudienkala.com/audio/h/a/happen.mp3
147,hard,/hɑːd/,adv,"vất vả,chăm chỉ",My father has to work hard to raise our family.,Cha tôi đã làm việc chăm chỉ để nuôi gia đình của chúng tôi.,https://audio.tudienkala.com/data/cache/images/300x225/h/a/hard1.jpg,https://audio.tudienkala.com/audio/h/a/hard.mp3
147,harm,/hɑːrm/,n,sự tổn hại,I didn't mean to cause him any harm.,Tôi không có ý làm cho anh ta bất kỳ tổn hại.,https://audio.tudienkala.com/data/cache/images/300x225/h/a/harm1.jpeg,https://audio.tudienkala.com/audio/h/a/harm.mp3
147,healthy,/ˈhelθi/,adj,"khỏe mạnh, có lợi cho sức khỏe",Eating a lot of vegetables is a healthy lifestyle.,Việc ăn nhiều rau xanh là một lối sống khỏe mạnh.,https://audio.tudienkala.com/data/cache/images/300x225/h/e/healthy1.png,https://audio.tudienkala.com/audio/h/e/healthy.mp3
147,heat,/hiːt/,v,đun nóng,"Firstly, heat the oil and add some onions.","Đầu tiên, đun nóng dầu ăn và cho chút hành vào.",https://audio.tudienkala.com/data/cache/images/300x225/h/e/heat1.png,https://audio.tudienkala.com/audio/h/e/heat.mp3
147,help,/help/,v,"giúp, giúp đỡ","Can you help me lift the box, please?",Bạn làm ơn giúp tôi nâng chiếc hộp này được không?,https://audio.tudienkala.com/data/images_example/300x225/c/a/can_you_he_ex1_5624bed27f8b9ac71119683f.jpg,https://audio.tudienkala.com/audio/h/e/help.mp3
147,hide,/haɪd/,v,giấu,Why did he hide the letter in a drawer?,Tại sao ông ấy đã giấu bức thư trong một ngăn kéo?,https://audio.tudienkala.com/data/images_example/300x225/h/e/he_hid_the_ex2_587728007f8b9a0d308b465e.jpg,https://audio.tudienkala.com/audio/h/i/hide.mp3
147,hire,/'haiə/,v,"thuê, mướn; tiền trả công",She was hired after her third interview.,Cô ta đã được thuê sau lần phỏng vấn thứ ba.,https://audio.tudienkala.com/data/cache/images/300x225/h/i/hire1.jpg,https://audio.tudienkala.com/audio/h/i/hire.mp3
147,hobby,/ˈhɑːbi/,n,sở thích,What is your hobby?,Sở thích của bạn là gì?,https://audio.tudienkala.com/data/cache/images/300x225/h/o/hobby1.jpg,https://audio.tudienkala.com/audio/h/o/hobby.mp3
148,hope,/həʊp/,n,hy vọng,They have given up hope of finding any more survivors.,Họ đã từ bỏ hy vọng tìm thấy người sống sót nhiều hơn.,https://audio.tudienkala.com/data/cache/images/300x225/h/o/hope1.jpg,https://audio.tudienkala.com/audio/h/o/hope.mp3
148,huge,/hjuːdʒ/,adj,"to lớn, rộng lớn",He gazed up at her with huge brown eyes.,Cậu bé ngước lên nhìn cô với đôi mắt nâu rất lớn.,https://audio.tudienkala.com/data/cache/images/300x225/h/u/huge2.jpg,https://audio.tudienkala.com/audio/h/u/huge.mp3
148,human,/ˈhjuːmən/,n,"con người, loài người",Dogs can hear much better than humans.,Chó có thể nghe tốt hơn nhiều so với con người.,https://audio.tudienkala.com/data/cache/images/300x225/h/u/human2.jpg,https://audio.tudienkala.com/audio/h/u/human.mp3
148,hurry,/ˈhʌri/,n,Nhanh lên!,Take your time—There's no hurry.,Cứ từ từ- Không cần vội vã.,https://audio.tudienkala.com/data/cache/images/300x225/h/u/hurry1.jpg,https://audio.tudienkala.com/audio/h/u/hurry.mp3
148,imagine,/ɪˈmædʒɪn/,v,"tưởng tượng, hình dung",He imagined walking into the office and handing in his resignation.,Anh tưởng tượng đi vào văn phòng và giao thư từ chức.,https://audio.tudienkala.com/data/cache/images/300x225/i/m/imagine1.png,https://audio.tudienkala.com/audio/i/m/imagine.mp3
148,important,/ɪmˈpɔːtnt/,adj,"quan trọng, trọng đại",I have an important announcement to make.,Tôi có một thông báo quan trọng cần thông báo,https://audio.tudienkala.com/data/cache/images/300x225/i/m/important1.png,https://audio.tudienkala.com/audio/i/m/important.mp3
148,industry,/ˈɪndəstri/,n,"công nghiệp, ngành công nghiệp",Our country is developing a service industry.,Nước ta đang phát triển nền công nghiệp dịch vụ.,https://audio.tudienkala.com/data/cache/images/300x225/i/n/industry1.png,https://audio.tudienkala.com/audio/i/n/industry.mp3
148,information,/ˌɪnfərˈmeɪʃn/,n,thông tin,The police asked him for more information.,Cảnh sát hỏi ông để lấy thêm thông tin.,https://audio.tudienkala.com/data/cache/images/300x225/i/n/information1.jpg,https://audio.tudienkala.com/audio/i/n/information.mp3
148,insect,/ˈɪnsekt/,n,côn trùng,Some insects have compound eyes.,Một số côn trùng có mắt kép.,https://audio.tudienkala.com/data/cache/images/300x225/i/n/insect2.jpg,https://audio.tudienkala.com/audio/i/n/insect.mp3
148,intelligent,/ɪnˈtelɪdʒənt/,adj,thông minh,What an intelligent question!,Đó là một câu hỏi thông minh đấy!,https://audio.tudienkala.com/data/cache/images/300x225/i/n/intelligent2.jpg,https://audio.tudienkala.com/audio/i/n/intelligent.mp3
148,interesting,/ˈɪnt(ə)rɪstɪŋ/,adj,thú vị,London is interesting.,London rất thú vị.,https://audio.tudienkala.com/data/cache/images/300x225/i/n/interesting2.jpg,https://audio.tudienkala.com/audio/i/n/interesting.mp3
148,international,/ˌɪntəˈnæʃnəl/,adj,(thuộc về) quốc tế,Jane is joining an international camp with 30 students from different countries.,Jane đang tham gia hoạt động cắm trại quốc tế với 30 sinh viên từ nhiều nước khác nhau.,https://audio.tudienkala.com/data/cache/images/300x225/i/n/international1.jpg,https://audio.tudienkala.com/audio/i/n/international.mp3
148,interview,/ˈɪntərvjuː/,n,cuộc phỏng vấn,He has an interview next week for the manager's job.,Anh ấy có một cuộc phỏng vấn vào tuần tới cho công việc của nhà quản lý.,https://audio.tudienkala.com/data/cache/images/300x225/i/n/interview2.jpg,https://audio.tudienkala.com/audio/i/n/interview.mp3
148,introduce,/ˌɪntrəˈdjuːs/,v,giới thiệu,Can I introduce my wife?,Tôi có thể giới thiệu vợ tôi không?,https://audio.tudienkala.com/data/cache/images/300x225/i/n/introduce1.png,https://audio.tudienkala.com/audio/i/n/introduce.mp3
148,invite,/ɪnˈvaɪt/,v,mời,Her family invited me to stay with them for a few weeks.,Gia đình cô ấy mời tôi ở lại với họ trong một vài tuần.,https://audio.tudienkala.com/data/cache/images/300x225/i/n/invite1.jpg,https://audio.tudienkala.com/audio/i/n/invite.mp3
148,island,/ˈaɪlənd/,n,đảo,Tuan Chau is one of the largest islands in Ha Long Bay.,Tuần Châu là một trong những đảo lớn nhất ở vịnh Hạ Long.,https://audio.tudienkala.com/data/cache/images/300x225/i/s/island1.png,https://audio.tudienkala.com/audio/i/s/island.mp3
148,jewellery,/ˈdʒuːəlri/,n,trang sức,She has some lovely pieces of jewellery.,Cô ấy đã có một vài mẫu trang sức rất đẹp.,https://audio.tudienkala.com/data/cache/images/300x225/j/e/jewellery2.png,https://audio.tudienkala.com/audio/j/e/jewellery.mp3
148,journey,/ˈdʒəːni/,n,chuyến đi,Have you ever had a journey to England?,Bạn đã từng có chuyến đi tới nước Anh chưa?,https://audio.tudienkala.com/data/cache/images/300x225/j/o/journey1.jpg,https://audio.tudienkala.com/audio/j/o/journey.mp3
148,joy,/joy/,n,"niềm vui, sự vui mừng","To his great joy, she accepted.","Để cho anh ấy niềm vui tuyệt vời, cô ấy đã đồng ý.",https://audio.tudienkala.com/data/cache/images/300x225/j/o/joy1.jpg,https://audio.tudienkala.com/audio/j/o/joy.mp3
148,keep,/kiːp/,v,"giữ, duy trì",I'm very sorry to keep you waiting.,Tôi rất xin lỗi đã khiến cho bạn chờ đợi.,https://audio.tudienkala.com/data/images_example/300x225/i/m/im_very_so_ex2_582d0f137f8b9aec0d8b4680.jpg,https://audio.tudienkala.com/audio/k/e/keep.mp3
148,kind,/kaɪnd/,adj,"tử tế, ân cần",She is very kind to us. She helps us a lot.,Cô ấy rất tử tế với chúng tôi. Cô ấy giúp chúng tôi rất nhiều.,https://audio.tudienkala.com/data/cache/images/300x225/k/i/kind1.jpg,https://audio.tudienkala.com/audio/k/i/kind.mp3
148,knowledge,/ˈnɒlɪdʒ/,n,"kiến thức, sự hiểu biết",There is a lack of knowledge about the tax system.,Có một sự thiếu hiểu biết về hệ thống thuế.,https://audio.tudienkala.com/data/cache/images/300x225/k/n/knowledge1.jpg,https://audio.tudienkala.com/audio/k/n/knowledge.mp3
148,landscape,/ˈlan(d)skeɪp/,n,phong cảnh,My favourite thing to draw is the landscape of this area.,Điều tôi yêu thích vẽ là cảnh quan của khu vực này.,https://audio.tudienkala.com/data/cache/images/300x225/l/a/landscape1.jpg,https://audio.tudienkala.com/audio/l/a/landscape.mp3
148,language,/'læŋgwɪʤ/,n,ngôn ngữ,English is the international language.,Tiếng Anh là ngôn ngữ quốc tế.,https://audio.tudienkala.com/data/cache/images/300x225/l/a/language1.jpg,https://audio.tudienkala.com/audio/l/a/language.mp3
148,last,/lɑːst/,v,kéo dài,A football match often lasts 90 minutes.,Một trận bóng đá thường kéo dài 90 phút.,https://audio.tudienkala.com/data/images_example/300x225/a/_/a_football_ex1_56248cf37f8b9af80c011dad.jpg,https://audio.tudienkala.com/audio/l/a/last.mp3
148,leader,/ˈliːdər/,n,(người) lãnh đạo,She's a born leader.,Cô ấy là một nhà lãnh đạo bẩm sinh.,https://audio.tudienkala.com/data/cache/images/300x225/l/e/leader2.jpg,https://audio.tudienkala.com/audio/l/e/leader.mp3
148,leave,/li:v/,v,"khởi hành, rời khỏi",When do they leave their house?,Khi nào họ rời khỏi nhà của họ?,https://audio.tudienkala.com/data/cache/images/300x225/l/e/leave1.jpg,https://audio.tudienkala.com/audio/l/e/leave.mp3
148,lend,/lend/,v,cho mượn,Can you lend me your car this evening?,Bạn có thể cho tôi mượn xe của bạn tối nay không?,https://audio.tudienkala.com/data/cache/images/300x225/l/e/lend2.jpg,https://audio.tudienkala.com/audio/l/e/lend.mp3
148,level,/'levl/,n,"cấp, cấp bậc, trình độ",We have never had an accountant work at such a sophisticated level before.,Trước đây chúng tôi không bao giờ có một nhân viên kế toán làm với trình độ tinh vi đến thế.,https://audio.tudienkala.com/data/cache/images/300x225/l/e/level1.png,https://audio.tudienkala.com/audio/l/e/level.mp3
148,lift,/lɪft/,v,"nâng lên, nhấc lên",He lifted his trophy over his head.,Anh ấy nâng chiếc cúp của mình qua khỏi đầu.,https://audio.tudienkala.com/data/cache/images/300x225/l/i/lift1.jpg,https://audio.tudienkala.com/audio/l/i/lift.mp3
148,like,/laɪk/,v,thích,Do you like learning English?,Bạn có thích học tiếng Anh không?,https://audio.tudienkala.com/data/images_example/300x225/d/o/do_you_lik_ex1_56248cee7f8b9af60c142ee7.png,https://audio.tudienkala.com/audio/l/i/like.mp3
