topic,word,pronunciation,word_type,meaning,example_en,example_vi,image_url,audio_url
129,publicize,/ˈpʌblɪsaɪz/,v,đưa ra công khai; làm cho thiên hạ biết đến; quảng cáo,They flew to Europe to publicize the plight of the refugees.,Họ bay đến châu Âu công bố hoàn cảnh của những người tị nạn.,https://audio.tudienkala.com/data/cache/images/300x225/p/u/publicize1.jpg,https://audio.tudienkala.com/audio/p/u/publicize.mp3
129,pursue,/pә'sju:/,v,"đuổi theo, đi theo, theo đuổi",She wishes to pursue a medical career.,Cô ấy mong muốn theo đuổi ngành y tế,https://audio.tudienkala.com/data/cache/images/300x225/p/u/pursue1.jpg,https://audio.tudienkala.com/audio/p/u/pursue.mp3
129,qualify,/ˈkwɒlɪfaɪ/,v,"đủ tư cách, khả năng, điều kiện",How long does it take to qualify?,Phải mất bao lâu mới đủ điều kiện?,https://audio.tudienkala.com/data/cache/images/300x225/q/u/qualify1.jpg,https://audio.tudienkala.com/audio/q/u/qualify.mp3
129,rearrange,/ˌriːəˈreɪndʒ/,v,"sắp xếp lại, bố trí lại",Can we rearrange the meeting for next Tuesday at 2?,Chúng ta có thể sắp xếp lại các cuộc họp vào thứ Ba lúc 2 giờ?,https://audio.tudienkala.com/data/cache/images/300x225/r/e/rearrange1.jpg,https://audio.tudienkala.com/audio/r/e/rearrange.mp3
129,recommend,/ˌrekəˈmend/,v,"giới thiệu, tiến cử",He recommended reading the book before seeing the movie.,Ông đề nghị đọc cuốn sách trước khi xem phim.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/recommend1.jpg,https://audio.tudienkala.com/audio/r/e/recommend.mp3
129,reconcile,/'rekənsail/,v,"chỉnh lý, làm cho phù hợp/nhất trí, hòa giải",The accountant found the error when she reconcile the account.,Nhân viên kế toán tìm ra lỗi khi cô ấy chỉnh lý tài khoản (sửa lại tài khoản cho đúng).,https://audio.tudienkala.com/data/cache/images/300x225/r/e/reconcile1.jpg,https://audio.tudienkala.com/audio/r/e/reconcile.mp3
129,reconstruct,/ˌriːkənˈstrʌkt/,v,"dựng lại, xây dựng lại",The building was reconstructed on the base of the original design.,Công trình được xây dựng lại dựa trên thiết kế nguyên gốc.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/reconstruct1.jpg,https://audio.tudienkala.com/audio/r/e/reconstruct.mp3
129,recruit,/ri'kru:t/,n,"lính mới, nhân viên mới, thành viên mới",The new recruits spent the entire day in training.,Những nhân viên mới đã dành ra cả ngày để rèn luyện.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/recruit1.jpg,https://audio.tudienkala.com/audio/r/e/recruit.mp3
129,referee,/ˌrefəˈriː/,n,người viết thư giới thiệu,The principal often acts as a referee for his students.,Hiệu trưởng thường xuyên đảm nhiệm vai trò như là người viết thư giới thiệu cho sinh viên của mình.,https://audio.tudienkala.com/data/images_example/300x225/t/h/the_princi_ex2_587726877f8b9acf2f8b4660.jpg,https://audio.tudienkala.com/audio/r/e/referee.mp3
129,refurbish,/ˌriːˈfɜːrbɪʃ/,v,"tân trang lại, trang hoàng lại",The theatre has been extensively refurbished.,Nhà hát đã được tân trang lại rộng rãi.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/refurbish1.jpg,https://audio.tudienkala.com/audio/r/e/refurbish.mp3
129,regulate,/ˈregjʊleɪt/,v,điều chỉnh,The activities of credit companies are regulated by law.,Các hoạt động của các công ty tín dụng được điều chỉnh bởi pháp luật.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/regulate1.jpg,https://audio.tudienkala.com/audio/r/e/regulate.mp3
129,reproduce,/ˌriːprəˈduːs/,v,"sao chép, mô phỏng",The results are reproduced in Table 2.,Các kết quả được in lại trong bảng 2.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/reproduce1.png,https://audio.tudienkala.com/audio/r/e/reproduce.mp3
129,reset,/ˌriːˈset/,v,"vặn, chỉnh (giờ); thiết lập lại",You need to reset your watch to local time.,Bạn cần phải chỉnh lại đồng hồ của bạn theo giờ địa phương,https://audio.tudienkala.com/data/cache/images/300x225/r/e/reset1.png,https://audio.tudienkala.com/audio/r/e/reset.mp3
129,resourceful,/rɪˈsɔːrsfl/,adj,"có tài xoay xở, tháo vát","These women were strong, resourceful and courageous.","Những phụ nữ này mạnh mẽ, tháo vát và can đảm.",https://audio.tudienkala.com/data/cache/images/300x225/r/e/resourceful1.png,https://audio.tudienkala.com/audio/r/e/resourceful.mp3
129,retail,/ˈri:teɪl/,n,bán lẻ,The job is open to applicants with over two years' experience in retail.,Công việc trống dành cho các ứng viên với kinh nghiệm hơn hai năm trong ngành bán lẻ.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/retail1.png,https://audio.tudienkala.com/audio/r/e/retail.mp3
129,sales representative,/seɪlz ˌreprɪˈzentətɪv/,n,đại diện bán hàng,The role of the sales representative is extremely important in the organization's overall sales effort.,Vai trò của đại diện bán hàng cực kì quan trọng trong nỗ lực bán hàng tổng thể của tổ chức.,https://audio.tudienkala.com/data/cache/images/300x225/s/a/sales_representative1.jpg,https://audio.tudienkala.com/audio/s/a/sales_representative.mp3
129,satisfy,/ˈsætɪsfaɪ/,v,"đáp ứng, thỏa mãn (được yêu cầu, điều kiện...)",The movie's ending failed to satisfy audiences.,Kết thúc của bộ phim không đáp ứng mong đợi của khán giả.,https://audio.tudienkala.com/data/cache/images/300x225/s/a/satisfy2.jpg,https://audio.tudienkala.com/audio/s/a/satisfy.mp3
129,scan,/skæn/,v,"xem lướt, xem qua",He scanned through the newspaper over breakfast.,Anh ấy đã xem qua tờ báo trong lúc ăn sáng.,https://audio.tudienkala.com/data/images_example/300x225/h/e/he_scanned_ex1_56248d157f8b9a040dc65f84.png,https://audio.tudienkala.com/audio/s/c/scan.mp3
129,self-motivated,/self moʊtɪˈveɪtɪd/,adj,có ý chí phấn đấu,"I'm self-motivated, and I can demonstrate it",Tôi là một người luôn có ý chí phấn đấu và tôi có thể chứng minh điều đó.,https://audio.tudienkala.com/data/cache/images/300x225/s/e/self-motivated1.jpg,https://audio.tudienkala.com/audio/s/e/self-motivated.mp3
129,self-sufficient,/self səˈfɪʃnt/,adj,"tự cung tự cấp, tự túc",The country is totally self-sufficient in food production.,Đất nước này là hoàn toàn tự cung tự cấp trong sản xuất thực phẩm.,https://audio.tudienkala.com/data/cache/images/300x225/s/e/self-sufficient1.png,https://audio.tudienkala.com/audio/s/e/self-sufficient.mp3
129,seminar,/ˈsemɪnɑːr/,n,"hội thảo, hội nghị chuyên đề",The seminar will be held at the auditorium.,Buổi hội nghị chuyên đề sẽ được tổ chức tại khán phòng này.,https://audio.tudienkala.com/data/cache/images/300x225/s/e/seminar1.jpg,https://audio.tudienkala.com/audio/s/e/seminar.mp3
129,shortlist,/ˈʃɔːrtlɪst/,v,sơ tuyển,Her novel was shortlisted for the Booker Prize.,Cuốn tiểu thuyết của cô ấy đã vượt qua sơ tuyển vào danh sách cho giải Booker.,https://audio.tudienkala.com/data/cache/images/300x225/s/h/shortlist1.png,https://audio.tudienkala.com/audio/s/h/shortlist.mp3
129,signature,/'signitʃə/,n,"chữ ký, ký hiệu, dấu hiệu",The customer's signature was kept on file for identification purposes.,Chữ ký của khách hàng được lưu trên file nhằm mục đích nhận dạng.,https://audio.tudienkala.com/data/cache/images/300x225/s/i/signature1.jpg,https://audio.tudienkala.com/audio/s/i/signature.mp3
129,simplify,/ˈsɪmplɪfaɪ/,v,đơn giản hoá,The application forms have now been simplified,Các hình thức ứng dụng hiện nay đã được đơn giản hóa,https://audio.tudienkala.com/data/cache/images/300x225/s/i/simplify1.jpg,https://audio.tudienkala.com/audio/s/i/simplify.mp3
130,solve,/sɔlv/,v,"giải quyết, tìm giải pháp",You can't solve anything by just running away.,Cậu không thể giải quyết vấn đề bằng cách bỏ chạy được.,https://audio.tudienkala.com/data/cache/images/300x225/s/o/solve2.png,https://audio.tudienkala.com/audio/s/o/solve.mp3
130,specify,/ˈspesɪfaɪ/,v,"ghi rõ, chỉ rõ",The contract clearly does specify who can operate the machinery.,Hợp đồng chỉ rõ những người có thể vận hành máy móc.,https://audio.tudienkala.com/data/cache/images/300x225/s/p/specify2.png,https://audio.tudienkala.com/audio/s/p/specify.mp3
130,sponsor,/ˈspɑːnsər/,n,nhà tài trợ,"The sponsor of that team is JVC, so the players wear the letters JVC on their shirts.","Nhà tài trợ của đội đó là JVC, nên các cầu thủ đều mặc áo có chữ JVC.",https://audio.tudienkala.com/data/cache/images/300x225/s/p/sponsor1.jpg,https://audio.tudienkala.com/audio/s/p/sponsor.mp3
130,stimulate,/ˈstɪmjuleɪt/,v,"khích lệ, khuyến khích",Reading stories can stimulate children's imagination.,Đọc truyện có thể thúc đẩy trí tưởng tượng của trẻ.,https://audio.tudienkala.com/data/images_example/300x225/r/e/reading_st_ex1_56248d0b7f8b9a000de3ce41.jpg,https://audio.tudienkala.com/audio/s/t/stimulate.mp3
130,summarize,/ˈsʌməraɪz/,v,"tóm tắt, tổng kết",The results of the research are summarized at the end of the chapter.,Các kết quả của nghiên cứu được tóm tắt ở cuối chương.,https://audio.tudienkala.com/data/cache/images/300x225/s/u/summarize1.jpg,https://audio.tudienkala.com/audio/s/u/summarize.mp3
130,superior,/suːˈpɪriər/,n,"người có vị thế, cấp bậc cao hơn; cấp trên",He's my immediate superior.,Anh ấy là cấp trên trực tiếp của tôi.,https://audio.tudienkala.com/data/cache/images/300x225/s/u/superior2.jpg,https://audio.tudienkala.com/audio/s/u/superior.mp3
130,supervise,/ˈsuːpərvaɪz,v,giám sát,She has to supervise the children playing near the pool.,Cô ấy giám sát trẻ em chơi đùa gần hồ bơi.,https://audio.tudienkala.com/data/images_example/300x225/s/h/she_has_to_ex2_5877268c7f8b9acf2f8b4680.png,https://audio.tudienkala.com/audio/s/u/supervise.mp3
130,supervisor,/'sju:pəvaizə/,n,người giám sát,I have a meeting with my supervisor about my research topic.,Tôi có một cuộc họp với người giám sát của tôi về chủ đề nghiên cứu.,https://audio.tudienkala.com/data/cache/images/300x225/s/u/supervisor2.png,https://audio.tudienkala.com/audio/s/u/supervisor.mp3
130,telesales,/ˈteliseɪlz/,n,"phương thức bán hàng, nhận đặt hàng qua điện thoại",Many people start their careers in telesales.,Nhiều người bắt đầu sự nghiệp của họ bằng việc bán hàng qua điện thoại.,https://audio.tudienkala.com/data/cache/images/300x225/t/e/telesales1.jpg,https://audio.tudienkala.com/audio/t/e/telesales.mp3
130,trademark,/ˈtreɪdmɑːrk/,n,thương hiệu,‘Big Mac’ is McDonald's best-known trademark.,Big Mac' là thương hiệu nổi tiếng nhất của McDonald.,https://audio.tudienkala.com/data/cache/images/300x225/t/r/trademark1.png,https://audio.tudienkala.com/audio/t/r/trademark.mp3
130,trainee,/ˌtreɪˈniː/,n,"người đang được đào tạo, thực tập sinh","As a trainee, your learning will be hands-on.","Như là một thực tập sinh, những gì bạn học sẽ được thực hành.",https://audio.tudienkala.com/data/cache/images/300x225/t/r/trainee1.jpg,https://audio.tudienkala.com/audio/t/r/trainee.mp3
130,translate,/trænsˈleɪt/,v,"chuyển sang, biến thành",I need to translate from English to German.,Tôi cần dịch từ tiếng Anh sang tiếng Đức.,https://audio.tudienkala.com/data/cache/images/300x225/t/r/translate2.jpg,https://audio.tudienkala.com/audio/t/r/translate.mp3
130,troubleshoot,/ˈtrʌblʃuːt/,v,"(Tin học) khắc phục sự cố, sửa chữa",Most problems with Firefox can be fixed by following the troubleshooting methods described below.,Hầu hết các vấn đề với Firefox có thể được khắc phục bằng cách làm theo các phương pháp xử lý sự cố được mô tả dưới đây.,https://audio.tudienkala.com/data/cache/images/300x225/t/r/troubleshoot1.jpg,https://audio.tudienkala.com/audio/t/r/troubleshoot.mp3
130,tutor,/ˈtuːtər/,v,"làm gia sư, dạy kèm",She tutored some secondary school students when she was studying at university.,Cô ấy dạy gia sư cho một số em học sinh cấp 2 khi cô ấy còn đang học đại học.,https://audio.tudienkala.com/data/cache/images/300x225/t/u/tutor1.jpg,https://audio.tudienkala.com/audio/t/u/tutor.mp3
130,update,/'ʌpdeit/,v,cập nhật,The personnel officer updated the employees on the latest personnel changes.,Thư ký văn phòng cập nhật cho nhân viên biết những thay đổi nhân sự mới nhất.,https://audio.tudienkala.com/data/cache/images/300x225/u/p/update1.jpg,https://audio.tudienkala.com/audio/u/p/update.mp3
130,upgrade,/ʌpˈgreɪd/,v,nâng cấp,More money should be spent on upgrading the post office system in Vietnam.,Cần dành nhiều tiền hơn để nâng cấp hệ thống bưu điện ở Việt Nam.,https://audio.tudienkala.com/data/cache/images/300x225/u/p/upgrade1.png,https://audio.tudienkala.com/audio/u/p/upgrade.mp3
130,vacancy,/ˈveɪkənsi/,n,"vị trí, chức vụ bỏ trống",There is a vacancy for a shop assistant on Saturdays.,Có một vị trí trống cho chức trợ lý cửa hàng vào ngày thứ Bảy.,https://audio.tudienkala.com/data/cache/images/300x225/v/a/vacancy2.jpg,https://audio.tudienkala.com/audio/v/a/vacancy.mp3
130,vendor,/ˈvendər/,n,người bán hàng rong,The street vendors sell anything from food to flowers.,Các nhà bán hàng rong có thể bán bất cứ thứ gì từ thực phẩm đến các loại hoa.,https://audio.tudienkala.com/data/cache/images/300x225/v/e/vendor1.jpg,https://audio.tudienkala.com/audio/v/e/vendor.mp3
130,well paid,/wel peɪd/,adj,lương cao,The job is very well paid.,Công việc được trả lương cao.,https://audio.tudienkala.com/data/cache/images/300x225/w/e/well_paid1.jpg,https://audio.tudienkala.com/audio/w/e/well_paid.mp3
130,workload,/ˈwɜːrkloʊd/,n,khối lượng công việc,We have taken on extra staff to cope with the increased workload.,Chúng tôi đã tuyển thêm nhân viên để đối phó với khối lượng công việc gia tăng.,https://audio.tudienkala.com/data/cache/images/300x225/w/o/workload1.jpg,https://audio.tudienkala.com/audio/w/o/workload.mp3
